Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
<a target='_blank' href='https://youtu.be/by8yqWVWkfI'>by8yqWVWkfI</a>	<a target='_blank' href='https://youtu.be/by8yqWVWkfI'>Jocko Podcast 53 w/ Echo Charles - "Colder Than Hell." WILL CONQUERS ALL.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter:  @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:04:40 - "Colder Than Hell", by Joseph R. Owen<br><br>2:48:08 - Lessons learned, and other thoughts.<br><br>2:52:34 - Helpful perspective.  Comparing our lives to REAL adversity.<br><br>2:57:35 - Onnit stuff, Support using Amazon, Jocko Store stuff, Jocko White Tea, Mugs, Extreme Ownership Book and Muster,  PSYCHOLOGICAL WARFARE on iTunes, other support.	   3h 19m 23s 	11963	2016-12-14T08:23:32Z		en	118,766	1,975			175	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								11	jocko, jocko willink, jocko podcast, navy seal, discipline, echo charles, freedom, military, usa, america, patriot	0	
<a target='_blank' href='https://youtu.be/ZFS7jBQFOcU'>ZFS7jBQFOcU</a>	<a target='_blank' href='https://youtu.be/ZFS7jBQFOcU'>Jocko Podcast 54 w/ Echo Charles: "The Armed Forces Officer" Ultimate Respect</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening "Uneasy Lies the head who wears the crown..."<br><br>0:09:27 - "The Armed Forces Officer" Military Manual <br><br>1950 Version (Limited)<br><br>Critical Elements: Nobody's Perfect, Bragging Rights for Hard work, Unselfishness commands Loyalty, Write Well / Speak Well, Humility,  Physical Conditioning, Empower Others.<br><br>3:05:18 - The Take-away<br><br>3:07:18 - Cool Internet, Onnit, Amazon, JockoStore stuff along with Muster 002 and Jocko White Tea info.<br><br>3:27:08 - Final Thoughts and Gratitude	   3h 29m 12s 	12552	2016-12-21T16:28:48Z		en	64,682	1,132			82	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								9	jocko podcast, jocko willink, the armed forces officer, leadership, best leader, navy seal, military, special forces, echo charles	0	
<a target='_blank' href='https://youtu.be/Sp2dy_wTiVE'>Sp2dy_wTiVE</a>	<a target='_blank' href='https://youtu.be/Sp2dy_wTiVE'>Jocko Podcast 55 w/ Echo Charles - Eliminate Complacency</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the Conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:01:00 - How Important is "Purpose", or your "Why"?<br><br>0:07:36 -  If you had to choose:  Jiu Jitsu Gym VS Regular Gym.<br><br>0:17:45 - Advice for An Encounter with a Hostile Drunk Idiot<br><br>0:35:19 - Leading the Command Staff to understand the Ground Troops<br><br>0:43:18 - More on How to Emotionally Detach from Heated Situations<br><br>0:49:28 - Dealing with Vets who use Vet Status to excuse bad behavior.<br><br>0:58:51 - Default Aggressive in Jiu Jitsu.  Streets, Competition, and Training<br><br>1:12:31 - Does Complacency come with Age?<br><br>1:16:06 - Interesting and Helpful:  Onnit, Jocko Store, Amazon Support, Jocko White Tea, Muster 002	   1h 33m 1s 	5581	2016-12-28T17:52:10Z		en	40,853	989			53	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								9	jocko willink, podcast, leadership, discipline, complacency, echo charles, navy seal, military, default aggressive	0	
<a target='_blank' href='https://youtu.be/18PDWLV0zrE'>18PDWLV0zrE</a>	<a target='_blank' href='https://youtu.be/18PDWLV0zrE'>Jocko Podcast 56 w/ Peter Attia - Overcoming Stress, Sleep Deprivation, and The Darkness</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the Conversation on Twitter: @jockowillink @peterattiaMD @echocharles<br><br>0:00:00 - Opening - "The Corner"<br><br>0:08:55 - Peter Attia Intro<br><br>0:11:03 - Beginnings Of Peter Attia.  From Mechanical Engineering & Math to Medicine.<br><br>0:20:02 - Johns Hopkins Hospital and turmoil.<br><br>0:27:24 - Addiction to Pain-killers<br><br>0:39:53 - Sleep Deprivation<br><br>0:52:03 - Desensitized to the horrors of the Hospital VS Emotional attachments to patients.<br><br>1:09:01 - Surprising Negatives and Positives about Human Nature.<br><br>1:16:36 - Peter Attia Self Reflection and Lessons learned.<br><br>1:30:21 - Frustration and Fighting the system.  Then leaving.<br><br>1:41:45 - Switching to Consulting<br><br>1:56:09 - Health, Nutrition and Lifestyle<br><br>2:20:34 - Final Thoughts<br><br>2:26:20 - Interesting Support stuff. Onnit Supplements,  Jocko Store, Amazon Click-Through , Psychological Warfare on iTunes.<br><br>2:37:09 - Jocko White Tea, Extreme Ownership Muster 002<br><br>2:42:57 - Final Gratitude and Closing	   2h 45m 13s 	9913	2017-01-04T08:47:45Z		en	508,524	7,506			460	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								12	jocko podcast, peter attia, paleo, jocko willink, echo charles, podcast, leadership, discipline, get after it, health, navy seal, Extreme Ownership	0	
<a target='_blank' href='https://youtu.be/JMJkcdXOk-U'>JMJkcdXOk-U</a>	<a target='_blank' href='https://youtu.be/JMJkcdXOk-U'>Jocko Podcast 57 w/ Echo Charles: STRATEGIKON, Timeless Tactics & Strategy to Win</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:01:33 - "Strategikon: Handbook of Byzantine Military Strategy", by Maurice<br><br>1:41:58 - Final Thoughts<br><br>1:49:13 - Interesting Internet stuff and support: Onnit, Amazon Click-thru, JockoStore, YouTube, Psychological Warfare(on iTunes), Jocko White Tea, Extreme Ownership (Book), The Muster 002.<br><br>2:18:51 - Closing Gratitude	   2h 20m 27s 	8427	2017-01-11T09:04:53Z		en	40,323	869			70	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								13	jocko podcast, jocko willink, echo charles, rome, tactics, leadership, discipline, byzantine empire, Strategikon, Maurice, military, navy seal, usa	0	
<a target='_blank' href='https://youtu.be/fWVT0FPpOcE'>fWVT0FPpOcE</a>	<a target='_blank' href='https://youtu.be/fWVT0FPpOcE'>Jocko Podcast 58 w/ Echo Charles - Overcome Regrets of Wasted Time, Improve Morale</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening: "How to Tell a Mother Her Child is Dead", by Naomi Rosenberg<br><br>0:15:17 - John R.M. Byrnes Letter to his Daughter<br><br>0:49:49 - Overcoming regrets of wasted time/life.<br><br>0:57:51 - Maximizing Employee/Team morale after firing a popular supervisor.<br><br>1:03:59 - How to capitalize with a substandard supervisor.<br><br>1:12:57 - Step-by-step Learning VS Creative Learning, in Jiu Jitsu and Life.<br><br>1:31:53 - Goals Not Aligning up the Chain of Command.<br><br>1:37:48 - Jocko's Next book Very soon.<br><br>1:46:14 - Cool Support, Onnit, Jocko Store, Psych Warfare, Jocko Tea stuff. Extreme Ownership Muster 002. Youtube.<br><br>1:57:41 - Closing Gratitude.	   2h  27s 	7227	2017-01-18T17:08:53Z		en	60,858	1,439			169	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								15	jocko podcast, discipline, freedom, bjj, mma, victory mma, jocko willink, navy seal, fredom, echo charles, flixpoint, Jocko White Tea, leadership, substandard supervisor, employee morale	0	
<a target='_blank' href='https://youtu.be/lGXToK3Lix4'>lGXToK3Lix4</a>	<a target='_blank' href='https://youtu.be/lGXToK3Lix4'>Jocko Podcast 59 w/ Brian Stann - Lessons from Battle That Apply to Life</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @brianstann @echocharles<br><br>Brian Stann, 3rd Battalion, 2nd Marines, awarded the Silver Star, the nation's third-highest award for valor in combat.  Retired UFC Fighter. UFC Commentator<br><br>0:00:00 - Opening<br><br>0:04:25 - Brian Stann Intro and Background<br><br>0:11:52 - Importance of Standards and Discipline<br><br>0:21:56 - The Leadership Factory: What makes a good leader vs bad leader.<br><br>0:38:45 - Brian Stann Enters the Marine Corps<br><br>0:48:10 - Brian Stann's Entry To Mixed Martial Arts (MMA)<br><br>0:54:00 - Combat Life<br><br>1:30:21 - The Burden of The Leader<br><br>1:44:34 - More Ops in Iraq<br><br>1:59:48 - Brian Stann Goes into Professional MMA & The UFC<br><br>2:18:55 - Hired Heroes USA - Jobs Program for Vets<br><br>2:21:27 - The Guardian Project - Martial Arts for At Risk Youth<br><br>2:26:52 - Closing Questions and Thoughts<br><br>2:27:57 - Support: Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book) and The Muster002<br><br>2:39:09 - Closing Gratitude	   2h 41m 57s 	9717	2017-01-25T17:49:28Z		en	245,559	3,928			282	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								13	jocko podcast, navy seal, jocko willink, brian stann, ufc, mma, marines, military, leadership, wec champ, special ops, echo charles, onnit	0	
<a target='_blank' href='https://youtu.be/uylTcj5yDOM'>uylTcj5yDOM</a>	<a target='_blank' href='https://youtu.be/uylTcj5yDOM'>Jocko Podcast 60 w/ Echo Charles:  Standing Up Against Evil, and its Cost. "The Rape of Nanking"</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the Conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:14:06 - "The Rape of Nanking" (Unspeakable Darkness)<br><br>1:15:21 - "The Woman Who Could Not Forget" by, Dr. Ying Ying Chang<br><br>1:58:25 - Lessons from the books.  Your Reality VS. Actual Reality.<br><br>2:12:01 - How to Get in the GAME. Support Stuff. Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Jocko's Kids Book--Way of the Warrior Kid,  Extreme Ownership (book) and The Muster002<br><br>2:33:07 - Closing Gratitude.	   2h 35m 59s 	9359	2017-02-01T18:42:35Z		en	87,590	2,040			373	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								13	jocko, nanking, history, jocko podcast, darkness, military, navy seal, japanese, chinese, iris, the woman who could not forget, onnit, echo charles	0	
<a target='_blank' href='https://youtu.be/IqXqQReU0vg'>IqXqQReU0vg</a>	<a target='_blank' href='https://youtu.be/IqXqQReU0vg'>Jocko Podcast 61 w/ Echo Charles - Deal w/ People Talking Behind Your Back. Anger Management.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:01:35 - How to Deal With Anger Management Issues.<br><br>0:10:35 - Is it possible to exhibit too much Extreme Ownership?<br><br>0:17:57 - Jocko Spars Jiu Jitsu with Rickson Gracie<br><br>0:39:02 - In a NEW Leadership role, When to use Firmness right away VS. When NOT to.<br><br>0:45:10 - How Praise can hurt performance VS How it can help performance.<br><br>0:53:42 - How to Detach without Seeming Completely Cold.<br><br>0:59:36 - Discipline in one Area does NOT Make up for Slack in Other Areas<br><br>1:07:51 - How to Confront someone who has been talking behind your back.<br><br>1:11:43 - Support: Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book) and The Muster002<br><br>1:49:35 - Closing Gratitude.	   1h 51m 27s 	6687	2017-02-08T17:36:59Z		en	45,188	965			90	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								16	jocko, jocko podcast, jocko willink, echo charles, navy seal, military, leadership, discipline, freedom, leader, mma, jiu jitsu, rickson gracie, smack talk, Q&A, Anger	0	
<a target='_blank' href='https://youtu.be/REIz7eCHBho'>REIz7eCHBho</a>	<a target='_blank' href='https://youtu.be/REIz7eCHBho'>Jocko Podcast 62 w/ Echo Charles - Battle Studies: Ancient VS Modern</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 – Opening<br><br>0:09:35 – “Battle Studies”, a work by Ardand Du Picq. Discipline, preparedness, stress.  Comparisons with Ancient Battle tactics.<br><br>2:09:21 – Closing and Final Take-aways.<br><br>2:15:50 – Support, Workout stuff. Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book) and The Muster002	   2h 53m 26s 	10406	2017-02-15T17:14:08Z		en	47,018	879			72	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								10	jocko willink, jocko podcast, navy seal, military, leadership, extreme ownership, seal teams, echo charles, discipline, freedom	0	
<a target='_blank' href='https://youtu.be/RHIxtd-oYTs'>RHIxtd-oYTs</a>	<a target='_blank' href='https://youtu.be/RHIxtd-oYTs'>Jocko Podcast 63 w/ Colonel Bill Reeder: "My Captivity in Vietnam"</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the Conversation on Twitter and Facebook: @jockowillink facebook.com/WilliamReederJr @echocharles<br><br>0:00:00 - Opening<br><br>0:05:46 - Intro to Bill Reeder "Through The Valley: My Captivity in Vietnam"<br><br>0:09:35 - First Tour in Vietnam<br><br>0:15:23 - Second Tour in Vietnam<br><br>0:35:23 - The Crash<br><br>0:49:55 - The Capture<br><br>2:10:10 - Freedom from Capture<br><br>2:19:04 - Aftermath and the Take-Away<br><br>2:33:14 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book) and The Muster002<br><br>2:39:09 - Closing Gratitude	   2h 41m 56s 	9716	2017-02-22T16:58:28Z		en	265,487	5,835			487	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								15	jocko willink, jocko podcast, bill reeder, vietnam, pow, war, hero, torture, usa, america, military, freedom, william reeder, echo charles, captivity	0	
<a target='_blank' href='https://youtu.be/uUC8Heiae9I'>uUC8Heiae9I</a>	<a target='_blank' href='https://youtu.be/uUC8Heiae9I'>Jocko Podcast 64 w/ Andy Stumpf: A Debt That Cannot Be Repaid. The Value & Cost of Freedom.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @andystumpf77 @echocharles<br><br>0:00:00 - Opening: "A Debt That Cannot Be Repaid"<br><br>0:08:48 - Intro to Andy Stumpf<br><br>0:18:04 - New Guy at the SEAL Teams<br><br>0:22:18 - Deployments<br><br>0:26:38 - September 11th / Learning through experience.<br><br>0:40:49 - Iraq, Afghanistan, and Getting shot.<br><br>1:00:12 - Recovered and Getting Back After it.<br><br>1:23:02 - Andy's Retirement and Life after the Teams.  SEAL Foundation, Base Jumping.<br><br>1:40:13 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book) and The Muster002<br><br>1:51:59 - Closing Gratitude	   1h 57m 29s 	7049	2017-03-01T16:58:15Z		en	626,605	9,269			618	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								11	jocko podcast, andy stumpf, iraq war, navy seal, military, freedom, discipline, leadership, united states, wounded warrior, echo charles	0	
<a target='_blank' href='https://youtu.be/3ZwErag67rE'>3ZwErag67rE</a>	<a target='_blank' href='https://youtu.be/3ZwErag67rE'>Jocko Podcast 65 w/ Leif Babin - What to Carry to Be Prepared for Battle and Life</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the Conversation on Twitter: @jockowillink @leifbabin @echocharles<br><br>0:00:00 - Opening "The Things They Carried", by Tim O'Brien.<br><br>0:05:30 - Weapons & Equipment we carried in Ramadi.<br><br>0:1230 - A hard lesson with Over-packing Equipment for Patrol.<br><br>0:28:04 - Training for adversity.<br><br>0:39:57 - How Adversity Training Payed off in Ramadi.<br><br>0:47:12 - Heat, Stink, and Moon Dust in Ramadi.<br><br>1:03:16 - The Strain of Being in Battle: Physical and Mental.<br><br>1:23:57 - How Complacency can Creep in And Kill.<br><br>1:36:50 - Reflecting on The Muster 001, and Thoughts on Upcoming Muster 002.<br><br>1:50:38 - 1:40:13 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002  <br><br>2:22:18 - Closing Gratitude	   2h 32m 28s 	9148	2017-03-08T08:32:24Z		en	226,816	3,011			281	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								18	jocko podcast, jocko willink, leif babin, extreme ownership, muster, tast unit bruiser, echo charles, military, navy seal, team guys, fire arms, every day carry, battle, combat, war, discipline, freedom, leadership	0	
<a target='_blank' href='https://youtu.be/uWUYcrbdu1o'>uWUYcrbdu1o</a>	<a target='_blank' href='https://youtu.be/uWUYcrbdu1o'>Jocko Podcast 66 w/ Echo Charles - HR McMaster, Liars, Defending Bad Leaders, Dealing w/ The Grind</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening/Gen. HR McMaster's account in the First Gulf War.  The Battle of 73 Easting.  Tactical & Strategic lessons learned.<br><br>0:57:23 - The 4 Fallacies of Warfare.<br><br>1:24:50 - QUESTIONS and ANSWERS from the interwebs.<br><br>1:24:56 - Should you defend bad leaders to your men?<br><br>1:40:05 - How to avoid taking things too personally.<br><br>1:51:51 - Using too much strength in Jiu Jitsu.  Training for better technique.<br><br>2:01:54 - What to do when someone lies, betrays trust, or "destroys" you.<br><br>2:15:12 - Direct Attack and Indirect Attack strategies.<br><br>2:17:21 - Dealing with the Daily Grind Struggle.<br><br>2:27:49 - Suggestions on how to actually employ Extreme Ownership and Discipline.<br><br>2:30:42 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002<br><br>2:58:04 - Closing Gratitude	   3h   	10800	2017-03-15T18:21:51Z		en	52,686	961			84	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								11	jocko podcast, hr mcmaster, discipline, freedom, business, jocko willink, leadership, military, navy seal, task unit bruiser, iraq war	0	
<a target='_blank' href='https://youtu.be/coqjAeLIql8'>coqjAeLIql8</a>	<a target='_blank' href='https://youtu.be/coqjAeLIql8'>Jocko Podcast 67 with Echo Charles - Important Lessons Directly from WW2</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:09:45 - Lessons from Charles MacDonald, "Company Commander" <br><br>2:02:18 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster002 <br><br>2:41:31 - Closing Gratitude	   2h 44m 1s 	9841	2017-03-22T22:19:00Z		en	46,515	892			108	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								0		0	
<a target='_blank' href='https://youtu.be/HYpVpvs08tw'>HYpVpvs08tw</a>	<a target='_blank' href='https://youtu.be/HYpVpvs08tw'>Jocko Podcast 68 w/ Echo Charles - Inauthentic Extreme Ownership, Grammar Nazi, Jiu Jitsu, A.I.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter: @jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:04:56 - Working out EVERY DAY?<br><br>0:27:31 - What's better for a 7 y/o boy?  Boxing, or Jiu Jitsu?  And Why?<br><br>0:37:12 - How to prepare for Podcasts.  Focus for Max Benefit.<br><br>0:46:30 - Inauthentic Extreme Ownership and Excessive Self-Blaming.<br><br>0:54:04 - Why Literature is good degree to pursue, and the importance of Language.<br><br>1:07:00 - Future Robots Soldiers in the Future.  The Threat Artificial Intelligence.<br><br>1:12:56 - Effectiveness of Jocko's Favorite Submission Holds (Jiu Jitsu).<br><br>1:15:04 - Dealing with Push-Back from your team early in the plan.<br><br>1:22:28 - Opinions on leadership training West Point and other service Academies.<br><br>1:27:39 - Advantages and disadvantages of body types in Special Operations Forces.<br><br>1:30:26 - Dealing with emotions and being "hangry" when fasting.<br><br>1:44:16 - Difficulty learning Jiu Jitsu VS learning Wrestling.<br><br>2:05:42 - Loyalty in marriage to another Service Member.  Loyalty to service vs. loyalty at home.<br><br>2:15:43 - Specific places and times to reflect on fallen comrades.<br><br>2:22:17 - Support, Cool Onnit, Amazon, JockoStore stuff, with Jocko White Tea and Psychological Warfare (on iTunes). Extreme Ownership (book), (Jocko's Kids' Book) Way of the Warrior Kid, and The Muster 002<br><br>2:44:45 - Closing Gratitude.	   2h 46m 20s 	9980	2017-03-29T20:22:20Z		en	46,755	905			87	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-06-22)		true	true	2d	hd	false	rectangular	youtube	public								13	jocko podcast, jocko willink, navy seal, military, leadership, discipline, freedom, jiu jitsu, brazilian jiu jitsu, wrestling, fasting, extreme ownership, hangry	0	
